client,image,label
client_3,ISIC_0033983.npy,1
client_3,ISIC_0033981.npy,0
client_3,ISIC_0034144.npy,1
client_3,ISIC_0034071.npy,0
client_3,ISIC_0032532.npy,0
client_3,ISIC_0031780.npy,1
client_3,ISIC_0033354.npy,2
client_3,ISIC_0032235.npy,4
client_3,ISIC_0032020.npy,1
client_3,ISIC_0032537.npy,0
client_3,ISIC_0033950.npy,1
client_3,ISIC_0032012.npy,1
client_3,ISIC_0032324.npy,1
client_3,ISIC_0033659.npy,4
client_3,ISIC_0032118.npy,1
client_3,ISIC_0034271.npy,1
client_3,ISIC_0031747.npy,1
client_3,ISIC_0032155.npy,1
client_3,ISIC_0032304.npy,4
client_3,ISIC_0033360.npy,1
client_3,ISIC_0032247.npy,5
client_3,ISIC_0032470.npy,1
client_3,ISIC_0032094.npy,1
client_3,ISIC_0032071.npy,1
client_3,ISIC_0034205.npy,0
client_3,ISIC_0033010.npy,1
client_3,ISIC_0033813.npy,0
client_3,ISIC_0033501.npy,1
client_3,ISIC_0033294.npy,1
client_3,ISIC_0032272.npy,1
client_3,ISIC_0033545.npy,0
client_3,ISIC_0031784.npy,0
client_3,ISIC_0033922.npy,1
client_3,ISIC_0034125.npy,4
client_3,ISIC_0032289.npy,1
client_3,ISIC_0032380.npy,1
client_3,ISIC_0031920.npy,1
client_3,ISIC_0033689.npy,1
client_3,ISIC_0031764.npy,1
client_3,ISIC_0033759.npy,1
client_3,ISIC_0032186.npy,1
client_3,ISIC_0032159.npy,4
client_3,ISIC_0031980.npy,4
client_3,ISIC_0031891.npy,1
client_3,ISIC_0033489.npy,1
client_3,ISIC_0033990.npy,1
client_3,ISIC_0033387.npy,0
client_3,ISIC_0033151.npy,3
client_3,ISIC_0033534.npy,0
client_3,ISIC_0032701.npy,1
client_3,ISIC_0032628.npy,1
client_3,ISIC_0033230.npy,6
client_3,ISIC_0033382.npy,1
client_3,ISIC_0033247.npy,1
client_3,ISIC_0032752.npy,1
client_3,ISIC_0032131.npy,1
client_3,ISIC_0034207.npy,1
client_3,ISIC_0031900.npy,0
client_3,ISIC_0031694.npy,1
client_3,ISIC_0033706.npy,1
client_3,ISIC_0034099.npy,1
client_3,ISIC_0033866.npy,3
client_3,ISIC_0031659.npy,7
client_3,ISIC_0032920.npy,1
client_3,ISIC_0033934.npy,1
client_3,ISIC_0033966.npy,1
client_3,ISIC_0032418.npy,1
client_3,ISIC_0032820.npy,1
client_3,ISIC_0033424.npy,0
client_3,ISIC_0033377.npy,0
client_3,ISIC_0032317.npy,1
client_3,ISIC_0031923.npy,1
client_3,ISIC_0033807.npy,0
client_3,ISIC_0032767.npy,1
client_3,ISIC_0033705.npy,3
client_3,ISIC_0034263.npy,0
client_3,ISIC_0034153.npy,1
client_3,ISIC_0033700.npy,0
client_3,ISIC_0032948.npy,1
client_3,ISIC_0032885.npy,1
client_3,ISIC_0033147.npy,1
client_3,ISIC_0034001.npy,1
client_3,ISIC_0034060.npy,1
client_3,ISIC_0032939.npy,1
client_3,ISIC_0031838.npy,1
client_3,ISIC_0032446.npy,1
client_3,ISIC_0033452.npy,0
client_3,ISIC_0033685.npy,4
client_3,ISIC_0032334.npy,1
client_3,ISIC_0034269.npy,0
client_3,ISIC_0034123.npy,2
client_3,ISIC_0032615.npy,1
client_3,ISIC_0032042.npy,1
client_3,ISIC_0032743.npy,1
client_3,ISIC_0032107.npy,1
client_3,ISIC_0032065.npy,1
client_3,ISIC_0034012.npy,0
client_3,ISIC_0033821.npy,1
client_3,ISIC_0032401.npy,1
client_3,ISIC_0032930.npy,1
client_3,ISIC_0032134.npy,0
client_3,ISIC_0032969.npy,1
client_3,ISIC_0033554.npy,5
client_3,ISIC_0032821.npy,1
client_3,ISIC_0032876.npy,4
client_3,ISIC_0032466.npy,0
client_3,ISIC_0032707.npy,1
client_3,ISIC_0032001.npy,1
client_3,ISIC_0032078.npy,1
client_3,ISIC_0033421.npy,1
client_3,ISIC_0032239.npy,1
client_3,ISIC_0032091.npy,1
client_3,ISIC_0032436.npy,1
client_3,ISIC_0032137.npy,1
client_3,ISIC_0032378.npy,1
client_3,ISIC_0032388.npy,1
client_3,ISIC_0031979.npy,1
client_3,ISIC_0033898.npy,1
client_3,ISIC_0034028.npy,0
client_3,ISIC_0033459.npy,1
client_3,ISIC_0032824.npy,1
client_3,ISIC_0031921.npy,1
client_3,ISIC_0033066.npy,1
client_3,ISIC_0034298.npy,1
client_3,ISIC_0033918.npy,1
client_3,ISIC_0032896.npy,1
client_3,ISIC_0033758.npy,4
client_3,ISIC_0032138.npy,5
client_3,ISIC_0031930.npy,1
client_3,ISIC_0033843.npy,0
client_3,ISIC_0032559.npy,0
client_3,ISIC_0032570.npy,4
client_3,ISIC_0031948.npy,1
client_3,ISIC_0033164.npy,1
client_3,ISIC_0033096.npy,1
client_3,ISIC_0032972.npy,4
client_3,ISIC_0032953.npy,1
client_3,ISIC_0031770.npy,4
client_3,ISIC_0033237.npy,1
client_3,ISIC_0031848.npy,1
client_3,ISIC_0034143.npy,2
client_3,ISIC_0032387.npy,1
client_3,ISIC_0034293.npy,1
client_3,ISIC_0033647.npy,1
client_3,ISIC_0032321.npy,1
client_3,ISIC_0033697.npy,1
client_3,ISIC_0033831.npy,0
client_3,ISIC_0032805.npy,1
client_3,ISIC_0032492.npy,1
client_3,ISIC_0032441.npy,0
client_3,ISIC_0034246.npy,0
client_3,ISIC_0031890.npy,0
client_3,ISIC_0032653.npy,0
client_3,ISIC_0033082.npy,1
client_3,ISIC_0033530.npy,1
client_3,ISIC_0034145.npy,0
client_3,ISIC_0033068.npy,0
client_3,ISIC_0032539.npy,1
client_3,ISIC_0033566.npy,1
client_3,ISIC_0032602.npy,0
client_3,ISIC_0031907.npy,1
client_3,ISIC_0031692.npy,7
client_3,ISIC_0032728.npy,1
client_3,ISIC_0032407.npy,1
client_3,ISIC_0033979.npy,2
client_3,ISIC_0031877.npy,1
client_3,ISIC_0034267.npy,1
client_3,ISIC_0032025.npy,1
client_3,ISIC_0032054.npy,1
client_3,ISIC_0031985.npy,1
client_3,ISIC_0032176.npy,1
client_3,ISIC_0033420.npy,1
client_3,ISIC_0034212.npy,1
client_3,ISIC_0034114.npy,1
client_3,ISIC_0032039.npy,1
client_3,ISIC_0032114.npy,5
client_3,ISIC_0031879.npy,1
client_3,ISIC_0034031.npy,4
client_3,ISIC_0033629.npy,4
client_3,ISIC_0034320.npy,1
client_3,ISIC_0032637.npy,0
client_3,ISIC_0032445.npy,4
client_3,ISIC_0033635.npy,4
client_3,ISIC_0032999.npy,1
client_3,ISIC_0032793.npy,1
client_3,ISIC_0033686.npy,1
client_3,ISIC_0032950.npy,1
client_3,ISIC_0032550.npy,0
client_3,ISIC_0032808.npy,2
client_3,ISIC_0032038.npy,1
client_3,ISIC_0032513.npy,4
client_3,ISIC_0031633.npy,4
client_3,ISIC_0031862.npy,1
client_3,ISIC_0032370.npy,1
client_3,ISIC_0034094.npy,0
client_3,ISIC_0032116.npy,4
client_3,ISIC_0033289.npy,1
client_3,ISIC_0034226.npy,1
client_3,ISIC_0032684.npy,0
client_3,ISIC_0033600.npy,1
client_3,ISIC_0031855.npy,1
client_3,ISIC_0033241.npy,0
client_3,ISIC_0033917.npy,1
client_3,ISIC_0032368.npy,1
client_3,ISIC_0032293.npy,1
client_3,ISIC_0033268.npy,0
client_3,ISIC_0033540.npy,1
client_3,ISIC_0034200.npy,1
client_3,ISIC_0033796.npy,1
client_3,ISIC_0032098.npy,0
client_3,ISIC_0032678.npy,1
client_3,ISIC_0034004.npy,1
client_3,ISIC_0033065.npy,1
client_3,ISIC_0033826.npy,1
client_3,ISIC_0032667.npy,1
client_3,ISIC_0034210.npy,1
client_3,ISIC_0033889.npy,1
client_3,ISIC_0032528.npy,1
client_3,ISIC_0031878.npy,1
client_3,ISIC_0032485.npy,1
client_3,ISIC_0033190.npy,1
client_3,ISIC_0034104.npy,0
client_3,ISIC_0033624.npy,0
client_3,ISIC_0034051.npy,0
client_3,ISIC_0032095.npy,0
client_3,ISIC_0031914.npy,1
client_3,ISIC_0033857.npy,1
client_3,ISIC_0033580.npy,1
client_3,ISIC_0032330.npy,4
client_3,ISIC_0032785.npy,1
client_3,ISIC_0033443.npy,1
client_3,ISIC_0032514.npy,4
client_3,ISIC_0031709.npy,0
client_3,ISIC_0031990.npy,1
client_3,ISIC_0032922.npy,0
client_3,ISIC_0032935.npy,1
client_3,ISIC_0031906.npy,1
client_3,ISIC_0033346.npy,1
client_3,ISIC_0033832.npy,1
client_3,ISIC_0031902.npy,1
client_3,ISIC_0033560.npy,0
client_3,ISIC_0033295.npy,7
client_3,ISIC_0034008.npy,1
client_3,ISIC_0032442.npy,1
client_3,ISIC_0034285.npy,1
client_3,ISIC_0032776.npy,4
client_3,ISIC_0033213.npy,1
client_3,ISIC_0034247.npy,1
client_3,ISIC_0032488.npy,1
client_3,ISIC_0032305.npy,1
client_3,ISIC_0033308.npy,1
client_3,ISIC_0032326.npy,1
client_3,ISIC_0033060.npy,4
client_3,ISIC_0033152.npy,0
client_3,ISIC_0033529.npy,4
client_3,ISIC_0032501.npy,1
client_3,ISIC_0033317.npy,0
client_3,ISIC_0032566.npy,1
client_3,ISIC_0031861.npy,1
client_3,ISIC_0033225.npy,1
client_3,ISIC_0033603.npy,0
client_3,ISIC_0032898.npy,4
client_3,ISIC_0033958.npy,1
client_3,ISIC_0032913.npy,0
client_3,ISIC_0032672.npy,0
client_3,ISIC_0032426.npy,1
client_3,ISIC_0034041.npy,1
client_3,ISIC_0032112.npy,1
client_3,ISIC_0032361.npy,1
client_3,ISIC_0032565.npy,1
client_3,ISIC_0032834.npy,2
client_3,ISIC_0032459.npy,1
client_3,ISIC_0033183.npy,0
client_3,ISIC_0033088.npy,4
client_3,ISIC_0034075.npy,1
client_3,ISIC_0032919.npy,6
client_3,ISIC_0034288.npy,1
client_3,ISIC_0034245.npy,1
client_3,ISIC_0033814.npy,0
client_3,ISIC_0034248.npy,1
client_3,ISIC_0032965.npy,0
client_3,ISIC_0032206.npy,3
client_3,ISIC_0032732.npy,4
client_3,ISIC_0032848.npy,1
client_3,ISIC_0032480.npy,1
client_3,ISIC_0032444.npy,1
client_3,ISIC_0031649.npy,1
client_3,ISIC_0032857.npy,2
client_3,ISIC_0032784.npy,1
client_3,ISIC_0033611.npy,0
client_3,ISIC_0033773.npy,0
client_3,ISIC_0033473.npy,0
client_3,ISIC_0032530.npy,1
client_3,ISIC_0031824.npy,2
client_3,ISIC_0032231.npy,1
client_3,ISIC_0032862.npy,0
client_3,ISIC_0032428.npy,1
client_3,ISIC_0034110.npy,1
client_3,ISIC_0034265.npy,1
client_3,ISIC_0031993.npy,3
client_3,ISIC_0032822.npy,1
client_3,ISIC_0033795.npy,1
client_3,ISIC_0033911.npy,0
client_3,ISIC_0033478.npy,1
client_3,ISIC_0034159.npy,0
client_3,ISIC_0032080.npy,1
client_3,ISIC_0033149.npy,1
client_3,ISIC_0032179.npy,4
client_3,ISIC_0031663.npy,1
client_3,ISIC_0033337.npy,0
client_3,ISIC_0033370.npy,1
client_3,ISIC_0032132.npy,2
client_3,ISIC_0033561.npy,1
client_3,ISIC_0033045.npy,1
client_3,ISIC_0032782.npy,0
client_3,ISIC_0033311.npy,1
client_3,ISIC_0033116.npy,1
client_3,ISIC_0034303.npy,4
client_3,ISIC_0032927.npy,0
client_3,ISIC_0032333.npy,1
client_3,ISIC_0032624.npy,0
client_3,ISIC_0033020.npy,2
client_3,ISIC_0032937.npy,1
client_3,ISIC_0033141.npy,0
client_3,ISIC_0031758.npy,1
client_3,ISIC_0032811.npy,1
client_3,ISIC_0033239.npy,0
client_3,ISIC_0033672.npy,1
client_3,ISIC_0032227.npy,1
client_3,ISIC_0031829.npy,1
client_3,ISIC_0034052.npy,0
client_3,ISIC_0033380.npy,1
client_3,ISIC_0033698.npy,1
client_3,ISIC_0033204.npy,0
client_3,ISIC_0032609.npy,1
client_3,ISIC_0033550.npy,7
client_3,ISIC_0033496.npy,0
client_3,ISIC_0031647.npy,1
client_3,ISIC_0032015.npy,1
client_3,ISIC_0032052.npy,1
client_3,ISIC_0032254.npy,1
client_3,ISIC_0034055.npy,1
client_3,ISIC_0033924.npy,4
client_3,ISIC_0033353.npy,1
client_3,ISIC_0033400.npy,4
client_3,ISIC_0032469.npy,1
client_3,ISIC_0033120.npy,0
client_3,ISIC_0033559.npy,0
client_3,ISIC_0033479.npy,0
client_3,ISIC_0034252.npy,4
client_3,ISIC_0031724.npy,1
client_3,ISIC_0031674.npy,1
client_3,ISIC_0032841.npy,0
client_3,ISIC_0034042.npy,1
client_3,ISIC_0033837.npy,1
client_3,ISIC_0033962.npy,0
client_3,ISIC_0032583.npy,0
client_3,ISIC_0032757.npy,4
client_3,ISIC_0032369.npy,1
client_3,ISIC_0031783.npy,4
client_3,ISIC_0032182.npy,0
client_3,ISIC_0033393.npy,0
client_3,ISIC_0033136.npy,1
client_3,ISIC_0033834.npy,0
client_3,ISIC_0033974.npy,1
client_3,ISIC_0034024.npy,4
client_3,ISIC_0032310.npy,1
client_3,ISIC_0032058.npy,1
client_3,ISIC_0033604.npy,1
client_3,ISIC_0033582.npy,4
client_3,ISIC_0033607.npy,0
client_3,ISIC_0034304.npy,1
client_3,ISIC_0032719.npy,4
client_3,ISIC_0033028.npy,1
client_3,ISIC_0032554.npy,1
client_3,ISIC_0034249.npy,1
client_3,ISIC_0033059.npy,1
client_3,ISIC_0033140.npy,1
client_3,ISIC_0031971.npy,2
client_3,ISIC_0032205.npy,1
client_3,ISIC_0033643.npy,0
client_3,ISIC_0033823.npy,1
client_3,ISIC_0033982.npy,1
client_3,ISIC_0032714.npy,1
client_3,ISIC_0033078.npy,1
client_3,ISIC_0031853.npy,4
client_3,ISIC_0032879.npy,0
client_3,ISIC_0031847.npy,1
client_3,ISIC_0031973.npy,1
client_3,ISIC_0032123.npy,4
client_3,ISIC_0033494.npy,3
client_3,ISIC_0032278.npy,1
client_3,ISIC_0033783.npy,4
client_3,ISIC_0031955.npy,6
client_3,ISIC_0032695.npy,0
client_3,ISIC_0034083.npy,1
client_3,ISIC_0032746.npy,1
client_3,ISIC_0034050.npy,0
client_3,ISIC_0033235.npy,4
client_3,ISIC_0033526.npy,0
client_3,ISIC_0033827.npy,1
client_3,ISIC_0032201.npy,1
client_3,ISIC_0032208.npy,1
client_3,ISIC_0031935.npy,1
client_3,ISIC_0032486.npy,4
client_3,ISIC_0032783.npy,1
client_3,ISIC_0031892.npy,1
client_3,ISIC_0032748.npy,1
client_3,ISIC_0033666.npy,2
client_3,ISIC_0031740.npy,1
client_3,ISIC_0032731.npy,1
client_3,ISIC_0033345.npy,1
client_3,ISIC_0032178.npy,1
client_3,ISIC_0034311.npy,1
client_3,ISIC_0032868.npy,1
client_3,ISIC_0032153.npy,1
client_3,ISIC_0033148.npy,1
client_3,ISIC_0032998.npy,1
client_3,ISIC_0033925.npy,0
client_3,ISIC_0031811.npy,1
client_3,ISIC_0032738.npy,1
client_3,ISIC_0034040.npy,4
client_3,ISIC_0032902.npy,1
client_3,ISIC_0033161.npy,1
client_3,ISIC_0033341.npy,1
client_3,ISIC_0032744.npy,1
client_3,ISIC_0031897.npy,4
client_3,ISIC_0031782.npy,1
client_3,ISIC_0032792.npy,1
client_3,ISIC_0032594.npy,1
client_3,ISIC_0033248.npy,2
client_3,ISIC_0031767.npy,1
client_3,ISIC_0033816.npy,1
client_3,ISIC_0033514.npy,1
client_3,ISIC_0032613.npy,5
client_3,ISIC_0033251.npy,1
client_3,ISIC_0033150.npy,1
client_3,ISIC_0034167.npy,4
client_3,ISIC_0031687.npy,1
client_3,ISIC_0034232.npy,1
client_3,ISIC_0032515.npy,1
client_3,ISIC_0032886.npy,1
client_3,ISIC_0033892.npy,1
client_3,ISIC_0031823.npy,3
client_3,ISIC_0034154.npy,1
client_3,ISIC_0032279.npy,1
client_3,ISIC_0034319.npy,1
client_3,ISIC_0032887.npy,0
client_3,ISIC_0032788.npy,1
client_3,ISIC_0033403.npy,1
client_3,ISIC_0033434.npy,1
client_3,ISIC_0032045.npy,4
client_3,ISIC_0032778.npy,4
client_3,ISIC_0031677.npy,4
client_3,ISIC_0033372.npy,2
client_3,ISIC_0033688.npy,1
client_3,ISIC_0032864.npy,1
client_3,ISIC_0033075.npy,1
client_3,ISIC_0031701.npy,1
client_3,ISIC_0032211.npy,1
client_3,ISIC_0032597.npy,0
client_3,ISIC_0031723.npy,1
client_3,ISIC_0031763.npy,1
client_3,ISIC_0033833.npy,1
client_3,ISIC_0032250.npy,1
client_3,ISIC_0033815.npy,1
client_3,ISIC_0032119.npy,1
client_3,ISIC_0033198.npy,0
client_3,ISIC_0032110.npy,0
client_3,ISIC_0033507.npy,4
client_3,ISIC_0032014.npy,7
client_3,ISIC_0034166.npy,1
client_3,ISIC_0031722.npy,1
client_3,ISIC_0032627.npy,1
client_3,ISIC_0033325.npy,0
client_3,ISIC_0033112.npy,1
client_3,ISIC_0031624.npy,4
client_3,ISIC_0031706.npy,6
client_3,ISIC_0033707.npy,1
client_3,ISIC_0032277.npy,7
client_3,ISIC_0033375.npy,1
client_3,ISIC_0034111.npy,1
client_3,ISIC_0032414.npy,2
client_3,ISIC_0034203.npy,1
client_3,ISIC_0033052.npy,1
client_3,ISIC_0032769.npy,1
client_3,ISIC_0033977.npy,0
client_3,ISIC_0031974.npy,1
client_3,ISIC_0032568.npy,1
client_3,ISIC_0033376.npy,1
client_3,ISIC_0033124.npy,4
client_3,ISIC_0032273.npy,1
client_3,ISIC_0032560.npy,1
client_3,ISIC_0031630.npy,4
client_3,ISIC_0033780.npy,5
client_3,ISIC_0033426.npy,0
client_3,ISIC_0032343.npy,4
client_3,ISIC_0033587.npy,4
client_3,ISIC_0031789.npy,2
client_3,ISIC_0032698.npy,0
client_3,ISIC_0032236.npy,1
client_3,ISIC_0032168.npy,4
client_3,ISIC_0032579.npy,1
client_3,ISIC_0033355.npy,1
client_3,ISIC_0032673.npy,1
client_3,ISIC_0033257.npy,2
client_3,ISIC_0032285.npy,1
client_3,ISIC_0031636.npy,1
client_3,ISIC_0033527.npy,1
client_3,ISIC_0031849.npy,1
client_3,ISIC_0034147.npy,1
client_3,ISIC_0033384.npy,1
client_3,ISIC_0032033.npy,1
client_3,ISIC_0032650.npy,1
client_3,ISIC_0033391.npy,4
client_3,ISIC_0033747.npy,2
client_3,ISIC_0033043.npy,1
client_3,ISIC_0034150.npy,0
client_3,ISIC_0033466.npy,4
client_3,ISIC_0032051.npy,4
client_3,ISIC_0033406.npy,1
client_3,ISIC_0031947.npy,1
client_3,ISIC_0032297.npy,1
client_3,ISIC_0033598.npy,1
client_3,ISIC_0034015.npy,2
client_3,ISIC_0033838.npy,1
client_3,ISIC_0031679.npy,1
client_3,ISIC_0032926.npy,1
client_3,ISIC_0032636.npy,4
client_3,ISIC_0033762.npy,6
client_3,ISIC_0032629.npy,0
client_3,ISIC_0032081.npy,0
client_3,ISIC_0032611.npy,2
client_3,ISIC_0032497.npy,2
client_3,ISIC_0034161.npy,2
client_3,ISIC_0032053.npy,1
client_3,ISIC_0031741.npy,0
client_3,ISIC_0031924.npy,1
client_3,ISIC_0031932.npy,1
client_3,ISIC_0032416.npy,1
client_3,ISIC_0034234.npy,1
client_3,ISIC_0032413.npy,1
client_3,ISIC_0032375.npy,1
client_3,ISIC_0032031.npy,4
client_3,ISIC_0032360.npy,1
client_3,ISIC_0033090.npy,1
client_3,ISIC_0031915.npy,0
client_3,ISIC_0032774.npy,0
client_3,ISIC_0032140.npy,1
client_3,ISIC_0032860.npy,1
client_3,ISIC_0032367.npy,1
client_3,ISIC_0033378.npy,4
client_3,ISIC_0031972.npy,0
client_3,ISIC_0033348.npy,1
client_3,ISIC_0033194.npy,1
client_3,ISIC_0031868.npy,1
client_3,ISIC_0033433.npy,1
client_3,ISIC_0034109.npy,1
client_3,ISIC_0034177.npy,1
client_3,ISIC_0031786.npy,1
client_3,ISIC_0032267.npy,1
client_3,ISIC_0032571.npy,1
client_3,ISIC_0033590.npy,1
client_3,ISIC_0032478.npy,1
client_3,ISIC_0033895.npy,1
client_3,ISIC_0032165.npy,1
client_3,ISIC_0031625.npy,1
client_3,ISIC_0033076.npy,1
client_3,ISIC_0033154.npy,0
client_3,ISIC_0033819.npy,0
client_3,ISIC_0032056.npy,1
client_3,ISIC_0033906.npy,1
client_3,ISIC_0033969.npy,6
client_3,ISIC_0033467.npy,1
client_3,ISIC_0032638.npy,0
client_3,ISIC_0031755.npy,1
client_3,ISIC_0033462.npy,1
client_3,ISIC_0033725.npy,0
client_3,ISIC_0034106.npy,0
client_3,ISIC_0033165.npy,1
client_3,ISIC_0032932.npy,6
client_3,ISIC_0033350.npy,1
client_3,ISIC_0031793.npy,1
client_3,ISIC_0031735.npy,5
client_3,ISIC_0032057.npy,6
client_3,ISIC_0032924.npy,1
client_3,ISIC_0033171.npy,0
client_3,ISIC_0033549.npy,1
client_3,ISIC_0032148.npy,1
client_3,ISIC_0034033.npy,1
client_3,ISIC_0033794.npy,1
client_3,ISIC_0033162.npy,1
client_3,ISIC_0034316.npy,0
client_3,ISIC_0032067.npy,1
client_3,ISIC_0034257.npy,1
client_3,ISIC_0032656.npy,0
client_3,ISIC_0034218.npy,0
client_3,ISIC_0032540.npy,1
client_3,ISIC_0033510.npy,1
client_3,ISIC_0031954.npy,1
client_3,ISIC_0032577.npy,1
client_3,ISIC_0032659.npy,1
client_3,ISIC_0033004.npy,0
client_3,ISIC_0034077.npy,1
client_3,ISIC_0031716.npy,4
client_3,ISIC_0033362.npy,0
client_3,ISIC_0032742.npy,1
client_3,ISIC_0031690.npy,1
client_3,ISIC_0032385.npy,1
client_3,ISIC_0032192.npy,0
client_3,ISIC_0033217.npy,0
client_3,ISIC_0032827.npy,4
client_3,ISIC_0033180.npy,0
client_3,ISIC_0034313.npy,0
client_3,ISIC_0032288.npy,1
client_3,ISIC_0032797.npy,0
client_3,ISIC_0031874.npy,7
client_3,ISIC_0034314.npy,1
client_3,ISIC_0032712.npy,1
client_3,ISIC_0034295.npy,1
client_3,ISIC_0034014.npy,1
client_3,ISIC_0032226.npy,1
client_3,ISIC_0033110.npy,1
client_3,ISIC_0032281.npy,1
client_3,ISIC_0034025.npy,1
client_3,ISIC_0032622.npy,0
client_3,ISIC_0032870.npy,0
client_3,ISIC_0031925.npy,2
client_3,ISIC_0032213.npy,1
client_3,ISIC_0032720.npy,1
client_3,ISIC_0034253.npy,0
client_3,ISIC_0033210.npy,1
client_3,ISIC_0032212.npy,1
client_3,ISIC_0031790.npy,1
client_3,ISIC_0032172.npy,1
client_3,ISIC_0033163.npy,1
client_3,ISIC_0032970.npy,0
client_3,ISIC_0031803.npy,1
client_3,ISIC_0034292.npy,1
client_3,ISIC_0032794.npy,1
client_3,ISIC_0033016.npy,1
client_3,ISIC_0032736.npy,0
client_3,ISIC_0034187.npy,1
client_3,ISIC_0033351.npy,1
client_3,ISIC_0032475.npy,1
client_3,ISIC_0033024.npy,0
client_3,ISIC_0032881.npy,1
client_3,ISIC_0034160.npy,2
client_3,ISIC_0032973.npy,1
client_3,ISIC_0032630.npy,0
client_3,ISIC_0032060.npy,1
client_3,ISIC_0032546.npy,1
client_3,ISIC_0033993.npy,1
client_3,ISIC_0033513.npy,1
client_3,ISIC_0034127.npy,1
client_3,ISIC_0033768.npy,1
client_3,ISIC_0033303.npy,1
client_3,ISIC_0031881.npy,1
client_3,ISIC_0034032.npy,1
client_3,ISIC_0033357.npy,1
client_3,ISIC_0032371.npy,7
client_3,ISIC_0032258.npy,0
client_3,ISIC_0033170.npy,1
client_3,ISIC_0032479.npy,1
client_3,ISIC_0031698.npy,2
client_3,ISIC_0033283.npy,1
client_3,ISIC_0033886.npy,0
client_3,ISIC_0032268.npy,1
client_3,ISIC_0031634.npy,1
client_3,ISIC_0033811.npy,3
client_3,ISIC_0033023.npy,0
client_3,ISIC_0032829.npy,4
client_3,ISIC_0033084.npy,7
client_3,ISIC_0032270.npy,6
client_3,ISIC_0032962.npy,1
client_3,ISIC_0034278.npy,1
client_3,ISIC_0033244.npy,1
client_3,ISIC_0033939.npy,1
client_3,ISIC_0032843.npy,4
client_3,ISIC_0032576.npy,4
client_3,ISIC_0033446.npy,4
client_3,ISIC_0032507.npy,1
client_3,ISIC_0032500.npy,1
client_3,ISIC_0032013.npy,4
client_3,ISIC_0032302.npy,2
client_3,ISIC_0034244.npy,1
client_3,ISIC_0033292.npy,1
client_3,ISIC_0033460.npy,4
client_3,ISIC_0031827.npy,5
client_3,ISIC_0032595.npy,1
client_3,ISIC_0031911.npy,1
client_3,ISIC_0033014.npy,1
client_3,ISIC_0032318.npy,2
client_3,ISIC_0033916.npy,1
client_3,ISIC_0034139.npy,1
client_3,ISIC_0032626.npy,0
client_3,ISIC_0033877.npy,1
client_3,ISIC_0032423.npy,1
client_3,ISIC_0033437.npy,4
client_3,ISIC_0032253.npy,1
client_3,ISIC_0033506.npy,1
client_3,ISIC_0031667.npy,1
client_3,ISIC_0034036.npy,0
client_3,ISIC_0032437.npy,3
client_3,ISIC_0033245.npy,0
client_3,ISIC_0032955.npy,0
client_3,ISIC_0032136.npy,1
client_3,ISIC_0033240.npy,0
client_3,ISIC_0034280.npy,4
client_3,ISIC_0033681.npy,1
client_3,ISIC_0033411.npy,1
client_3,ISIC_0032511.npy,0
client_3,ISIC_0033373.npy,1
client_3,ISIC_0031952.npy,1
client_3,ISIC_0033613.npy,4
client_3,ISIC_0032837.npy,1
client_3,ISIC_0034305.npy,1
client_3,ISIC_0032303.npy,4
client_3,ISIC_0031828.npy,1
client_3,ISIC_0033633.npy,1
client_3,ISIC_0031905.npy,1
client_3,ISIC_0031833.npy,1
client_3,ISIC_0033404.npy,1
client_3,ISIC_0032284.npy,1
client_3,ISIC_0033802.npy,0
client_3,ISIC_0031942.npy,1
client_3,ISIC_0032434.npy,1
client_3,ISIC_0031810.npy,1
client_3,ISIC_0031655.npy,1
client_3,ISIC_0033709.npy,4
client_3,ISIC_0033067.npy,1
client_3,ISIC_0032796.npy,1
client_3,ISIC_0032420.npy,0
client_3,ISIC_0031645.npy,1
client_3,ISIC_0032023.npy,1
client_3,ISIC_0034009.npy,1
client_3,ISIC_0032826.npy,4
client_3,ISIC_0032177.npy,1
client_3,ISIC_0033132.npy,1
client_3,ISIC_0033061.npy,0
client_3,ISIC_0032988.npy,0
client_3,ISIC_0033734.npy,1
client_3,ISIC_0032036.npy,0
client_3,ISIC_0034196.npy,6
client_3,ISIC_0032657.npy,1
client_3,ISIC_0032491.npy,1
client_3,ISIC_0032327.npy,1
client_3,ISIC_0033948.npy,1
client_3,ISIC_0031778.npy,0
client_3,ISIC_0032424.npy,0
client_3,ISIC_0034078.npy,1
client_3,ISIC_0034026.npy,2
client_3,ISIC_0032008.npy,1
client_3,ISIC_0033250.npy,1
client_3,ISIC_0033188.npy,1
client_3,ISIC_0034068.npy,0
client_3,ISIC_0033649.npy,1
client_3,ISIC_0031728.npy,2
client_3,ISIC_0032709.npy,0
client_3,ISIC_0033127.npy,4
client_3,ISIC_0033874.npy,0
client_3,ISIC_0032474.npy,1
client_3,ISIC_0034156.npy,1
client_3,ISIC_0033625.npy,1
client_3,ISIC_0032639.npy,1
client_3,ISIC_0033301.npy,2
client_3,ISIC_0033648.npy,1
client_3,ISIC_0031863.npy,1
client_3,ISIC_0032190.npy,0
client_3,ISIC_0032471.npy,1
client_3,ISIC_0033574.npy,1
client_3,ISIC_0033616.npy,0
client_3,ISIC_0032489.npy,1
client_3,ISIC_0033508.npy,1
client_3,ISIC_0033779.npy,0
client_3,ISIC_0033185.npy,4
client_3,ISIC_0034307.npy,1
